month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat,long
2020-03,sengkang,4 room,16 to 18,95,model a,2000,79 years 04 months,360000,116a rivervale drive,1.38259465,103.9025731
2020-03,sengkang,4 room,07 to 09,91,model a,2000,79 years 04 months,331000,121b rivervale drive,1.38642205,103.9048742
2020-03,sengkang,4 room,01 to 03,100,model a,1999,78 years 04 months,358000,127 rivervale street,1.3905096,103.9024085
2020-03,sengkang,4 room,01 to 03,93,premium apartment,2010,89 years 03 months,385000,271c sengkang central,1.3850562,103.8944964
2020-03,sengkang,4 room,07 to 09,93,premium apartment,2010,89 years 02 months,525000,270a sengkang central,1.3858571,103.8942991
2020-03,sengkang,4 room,10 to 12,90,premium apartment,2009,88 years 09 months,540000,272c sengkang central,1.3844132,103.893721
2020-03,sengkang,4 room,10 to 12,92,premium apartment,2015,94 years 06 months,580000,280b sengkang east avenue,1.381663,103.9003708
2020-03,sengkang,4 room,04 to 06,92,premium apartment,2015,94 years 05 months,533000,280a sengkang east avenue,1.38616,103.8930767
2020-03,sengkang,4 room,10 to 12,92,premium apartment,2015,94 years 05 months,565000,280b sengkang east avenue,1.381663,103.9003708
2020-03,sengkang,4 room,10 to 12,90,model a,2001,80 years 02 months,405000,202c sengkang east road,1.3937252,103.8938566
2020-03,sengkang,4 room,10 to 12,90,model a,2003,82 years 01 month,380000,325b sengkang east way,1.3953785,103.8826687
2020-03,sengkang,4 room,19 to 21,94,model a,2011,90 years,406000,438b sengkang west avenue,1.3927775,103.8776862
2020-03,sengkang,4 room,10 to 12,92,model a,2015,94 years 02 months,415000,452b sengkang west way,1.3936838,103.8740155
2020-03,sengkang,4 room,16 to 18,93,model a,2014,93 years 08 months,435000,433b sengkang west way,1.3939353,103.8775521
2020-03,sengkang,4 room,22 to 24,92,model a,2014,93 years 04 months,428000,448a sengkang west way,1.3955078,103.8783093
2020-03,sengkang,5 room,10 to 12,111,premium apartment,2015,94 years 09 months,555000,336c anchorvale cres,1.39769835,103.8884406
2020-03,sengkang,5 room,13 to 15,111,premium apartment,2015,94 years 09 months,608000,336b anchorvale cres,1.3976346,103.889181
2020-03,sengkang,5 room,04 to 06,110,improved,2001,80 years 05 months,438000,301a anchorvale drive,1.38916525,103.8918539
2020-03,sengkang,5 room,10 to 12,110,improved,2002,81 years 01 month,488000,322b anchorvale drive,1.39144685,103.8919425
2020-03,sengkang,5 room,04 to 06,112,premium apartment,2002,81 years 09 months,380000,311c anchorvale lane,1.3915909,103.8845816
2020-03,sengkang,5 room,04 to 06,111,premium apartment,2002,81 years 08 months,391000,311c anchorvale lane,1.3915909,103.8845816
2020-03,sengkang,5 room,04 to 06,112,improved,2015,94 years 04 months,550000,333c anchorvale link,1.3944727,103.8918293
2020-03,sengkang,5 room,07 to 09,110,premium apartment,2003,82 years 03 months,458000,316b anchorvale link,1.39287615,103.8887844
2020-03,sengkang,5 room,07 to 09,110,premium apartment,2003,82 years,450000,318d anchorvale link,1.39310675,103.8895272
2020-03,sengkang,5 room,10 to 12,110,improved,2001,80 years 09 months,405000,305b anchorvale link,1.3891386,103.8886176
2020-03,sengkang,5 room,01 to 03,110,improved,2001,80 years 09 months,400000,308b anchorvale road,1.38996425,103.8865302
2020-03,sengkang,5 room,04 to 06,110,premium apartment,2003,82 years 02 months,425000,315b anchorvale road,1.39226645,103.8886415
2020-03,sengkang,5 room,07 to 09,113,premium apartment,2015,94 years 01 month,523000,326b anchorvale road,1.3953046,103.8880542
2020-03,sengkang,5 room,04 to 06,112,improved,2015,94 years 06 months,560000,331a anchorvale street,1.39607725,103.8904635
2020-03,sengkang,5 room,10 to 12,112,improved,2015,94 years 05 months,600000,330a anchorvale street,1.3966544,103.8899728
2020-03,sengkang,5 room,01 to 03,112,improved,2015,94 years 05 months,550000,329b anchorvale street,1.39574845,103.8894561
2020-03,sengkang,5 room,01 to 03,110,improved,2001,80 years 10 months,418000,290c compassvale cres,1.39695465,103.8974955
2020-03,sengkang,5 room,07 to 09,110,improved,2002,80 years 11 months,410000,295a compassvale cres,1.39815025,103.8995651
2020-03,sengkang,5 room,07 to 09,115,premium apartment,2012,91 years 08 months,545000,212b compassvale drive,1.3863027,103.9005265
2020-03,sengkang,5 room,07 to 09,110,improved,2005,83 years 11 months,445000,207b compassvale lane,1.3849777,103.8982491
2020-03,sengkang,5 room,04 to 06,110,premium apartment,2006,84 years 11 months,460000,269c compassvale link,1.3835157,103.8951601
2020-03,sengkang,5 room,01 to 03,115,improved,2000,79 years 03 months,412888,245 compassvale road,1.3921061,103.8979907
2020-03,sengkang,5 room,13 to 15,116,improved,2000,79 years 03 months,490000,248 compassvale road,1.3921219,103.8984555
2020-03,sengkang,5 room,13 to 15,116,improved,2000,79 years 05 months,450888,255 compassvale road,1.3943987,103.8994768
2020-03,sengkang,5 room,10 to 12,110,improved,2001,80 years 02 months,478000,262a compassvale street,1.39539905,103.8951721
2020-03,sengkang,5 room,04 to 06,116,improved,2000,79 years 07 months,419000,253 compassvale street,1.3940759,103.9004564
2020-03,sengkang,5 room,10 to 12,116,improved,2000,79 years 07 months,440000,251 compassvale street,1.395728,103.8961358
2020-03,sengkang,5 room,01 to 03,121,improved,2000,79 years,420000,228a compassvale walk,1.38750885,103.9013372
2020-03,sengkang,5 room,13 to 15,115,improved,1999,78 years 07 months,500000,240 compassvale walk,1.39069055,103.8979545
2020-03,sengkang,5 room,10 to 12,114,premium apartment,2004,83 years 03 months,420000,403d fernvale lane,1.390925,103.8736368
2020-03,sengkang,5 room,01 to 03,114,premium apartment,2004,83 years 03 months,430000,412b fernvale link,1.3897826,103.8779793
2020-03,sengkang,5 room,01 to 03,113,improved,2016,94 years 11 months,515000,416c fernvale link,1.38990545,103.8803844
2020-03,sengkang,5 room,19 to 21,113,improved,2015,94 years 05 months,540000,440c fernvale link,1.39259085,103.8784299
2020-03,sengkang,5 room,04 to 06,112,improved,2016,94 years 10 months,550000,416b fernvale link,1.3905124,103.8804853
2020-03,sengkang,5 room,13 to 15,114,premium apartment,2004,83 years,460000,413a fernvale link,1.38921875,103.8786413
2020-03,sengkang,5 room,10 to 12,112,improved,2016,94 years 10 months,563888,416b fernvale link,1.3905124,103.8804853
2020-03,sengkang,5 room,10 to 12,112,improved,2016,94 years 10 months,551000,416c fernvale link,1.38990545,103.8803844
2020-03,sengkang,5 room,19 to 21,113,improved,2016,94 years 10 months,580000,416b fernvale link,1.3905124,103.8804853
2020-03,sengkang,5 room,19 to 21,113,improved,2015,94 years 04 months,565000,440b fernvale link,1.39338965,103.8781944
2020-03,sengkang,5 room,19 to 21,113,improved,2016,94 years 10 months,590000,416b fernvale link,1.3905124,103.8804853
2020-03,sengkang,5 room,13 to 15,112,improved,2016,94 years 10 months,590000,416b fernvale link,1.3905124,103.8804853
2020-03,sengkang,5 room,10 to 12,113,improved,2016,94 years 10 months,543000,416a fernvale link,1.3905714,103.8799445
2020-03,sengkang,5 room,19 to 21,113,improved,2016,94 years 10 months,588888,415a fernvale link,1.3891757,103.8796224
2020-03,sengkang,5 room,16 to 18,113,improved,2016,94 years 10 months,598000,415b fernvale link,1.3888404,103.8801156
2020-03,sengkang,5 room,07 to 09,113,improved,2015,94 years 04 months,538888,440c fernvale link,1.39259085,103.8784299
2020-03,sengkang,5 room,13 to 15,113,improved,2016,94 years 10 months,575000,415a fernvale link,1.3891757,103.8796224
2020-03,sengkang,5 room,19 to 21,115,improved,2015,94 years 02 months,585000,430d fernvale link,1.3928142,103.8790207
2020-03,sengkang,5 room,13 to 15,113,improved,2016,94 years 10 months,555000,416c fernvale link,1.38990545,103.8803844
2020-03,sengkang,5 room,19 to 21,113,premium apartment,2013,92 years 04 months,540000,435a fernvale road,1.3942332,103.8759622
2020-03,sengkang,5 room,22 to 24,115,premium apartment,2004,83 years 10 months,495000,409a fernvale road,1.3942332,103.8759622
2020-03,sengkang,5 room,16 to 18,122,improved,1999,78 years 07 months,435000,149 rivervale cres,1.3890849,103.906927
2020-03,sengkang,5 room,10 to 12,110,premium apartment,2003,82 years 06 months,405000,158d rivervale cres,1.388492,103.9072383
2020-03,sengkang,5 room,10 to 12,110,improved,2003,82 years 02 months,418000,183c rivervale cres,1.39103685,103.9085513
2020-03,sengkang,5 room,07 to 09,110,improved,2001,79 years 10 months,378000,186a rivervale drive,37.0198103,-121.9501533
2020-03,sengkang,5 room,10 to 12,115,improved,1999,78 years 06 months,420000,123 rivervale drive,1.3865656,103.9037019
2020-03,sengkang,5 room,10 to 12,115,improved,2000,79 years 04 months,428000,117c rivervale drive,37.0198103,-121.9501533
2020-03,sengkang,5 room,04 to 06,112,premium apartment,2015,94 years 05 months,668000,279b sengkang east avenue,1.381663,103.9003708
2020-03,sengkang,5 room,07 to 09,110,improved,2001,79 years 10 months,550000,260a sengkang east way,1.3932863,103.8954021
2020-03,sengkang,5 room,13 to 15,110,improved,2000,79 years 07 months,520000,261b sengkang east way,1.39365075,103.8941506
2020-03,sengkang,5 room,13 to 15,110,improved,2003,82 years 01 month,498000,323c sengkang east way,1.3953785,103.8826687
2020-03,sengkang,5 room,04 to 06,110,improved,2003,82 years 01 month,450000,325b sengkang east way,1.3953785,103.8826687
2020-03,sengkang,5 room,13 to 15,111,improved,2015,94 years 03 months,550000,451a sengkang west way,1.3955078,103.8783093
2020-03,sengkang,executive,07 to 09,130,apartment,2001,80 years 08 months,560000,302d anchorvale link,1.38834225,103.8898392
2020-03,sengkang,executive,04 to 06,130,apartment,2001,80 years 03 months,595000,202a compassvale drive,1.38832855,103.8930657
2020-03,sengkang,executive,10 to 12,144,maisonette,1999,78 years 04 months,700000,205a compassvale lane,1.38573765,103.8973015
2020-03,sengkang,executive,10 to 12,135,premium apartment,2001,80 years 05 months,545000,299c compassvale street,1.395728,103.8961358
2020-03,sengkang,executive,07 to 09,131,apartment,2000,79 years 04 months,515000,189b rivervale drive,37.0198103,-121.9501533
2020-03,sengkang,executive,07 to 09,140,apartment,1999,78 years,598000,103 rivervale walk,1.3827966,103.9013711
2020-03,sengkang,executive,01 to 03,140,maisonette,1999,78 years,572000,102 rivervale walk,1.38203645,103.9011834
2020-03,serangoon,3 room,04 to 06,64,simplified,1986,65 years 01 month,360000,207 serangoon central,1.35416475,103.8732492
2020-03,serangoon,3 room,01 to 03,64,simplified,1985,64 years 09 months,360000,206 serangoon central,1.35318955,103.8730454
2020-03,serangoon,3 room,01 to 03,70,improved,1985,63 years 10 months,245000,108 serangoon north avenue 1,1.36990775,103.8710187
2020-03,serangoon,4 room,07 to 09,98,new generation,1978,57 years 02 months,445000,7 lorong lew lian,1.34920385,103.8770156
2020-03,serangoon,4 room,01 to 03,104,model a,1989,67 years 11 months,595888,402 serangoon avenue 1,1.34666955,103.8729202
2020-03,serangoon,4 room,10 to 12,105,model a,1989,67 years 11 months,600000,402 serangoon avenue 1,1.34666955,103.8729202
2020-03,serangoon,4 room,01 to 03,89,simplified,1985,64 years 06 months,490000,244 serangoon avenue 2,1.3524992,103.8687477
2020-03,serangoon,4 room,01 to 03,93,new generation,1985,64 years 02 months,467000,313 serangoon avenue 2,1.3532297,103.8652331
2020-03,serangoon,4 room,13 to 15,95,new generation,1985,64 years 07 months,470000,307 serangoon avenue 2,1.3521176,103.8688063
2020-03,serangoon,4 room,10 to 12,84,simplified,1986,64 years 11 months,495000,246 serangoon avenue 3,1.3491659,103.8663527
2020-03,serangoon,4 room,07 to 09,84,simplified,1985,64 years 03 months,413000,233 serangoon avenue 3,1.3491659,103.8663527
2020-03,serangoon,4 room,07 to 09,91,new generation,1985,64 years 06 months,440000,211 serangoon avenue 4,1.3575382,103.8714588
2020-03,serangoon,4 room,07 to 09,98,new generation,1986,64 years 10 months,345000,116 serangoon north avenue 1,1.36849815,103.8716153
2020-03,serangoon,4 room,10 to 12,113,model a,1989,68 years 02 months,455000,141 serangoon north avenue 2,1.3689738,103.8756379
2020-03,serangoon,4 room,01 to 03,100,model a,1998,76 years 10 months,363000,546 serangoon north avenue 3,1.3735189,103.8709702
2020-03,serangoon,4 room,01 to 03,102,model a,1997,76 years 04 months,380000,509 serangoon north avenue 4,1.3721513,103.8749304
2020-03,serangoon,5 room,04 to 06,121,improved,1989,68 years 08 months,668000,420 serangoon central,1.34930175,103.874858
2020-03,serangoon,5 room,01 to 03,123,improved,1989,68 years 07 months,573800,137 serangoon north avenue 2,1.3689738,103.8756379
2020-03,serangoon,5 room,01 to 03,121,improved,1998,76 years 10 months,465000,546 serangoon north avenue 3,1.3735189,103.8709702
2020-03,serangoon,5 room,10 to 12,121,improved,1997,76 years 08 months,550000,552 serangoon north avenue 3,1.37225435,103.8715642
2020-03,serangoon,5 room,10 to 12,124,improved,1992,71 years 09 months,535000,501 serangoon north avenue 4,1.3721513,103.8749304
2020-03,serangoon,5 room,10 to 12,122,improved,1992,71 years 07 months,528000,533 serangoon north avenue 4,1.3745446,103.8746143
2020-03,serangoon,5 room,04 to 06,122,improved,1992,71 years 07 months,450000,540 serangoon north avenue 4,1.3721513,103.8749304
2020-03,serangoon,executive,04 to 06,146,maisonette,1985,64 years 08 months,800000,319 serangoon avenue 2,1.3521176,103.8688063
2020-03,serangoon,executive,07 to 09,151,maisonette,1985,64 years 04 months,788000,318 serangoon avenue 2,1.3528023,103.8672091
2020-03,serangoon,executive,10 to 12,151,maisonette,1985,64 years 03 months,865000,317 serangoon avenue 2,1.35258305,103.866292
2020-03,serangoon,executive,10 to 12,148,maisonette,1986,64 years 11 months,612000,125 serangoon north avenue 1,1.36652715,103.8724014
2020-03,serangoon,executive,13 to 15,140,apartment,1997,76 years 09 months,720000,543 serangoon north avenue 3,1.3735061,103.8699584
2020-03,serangoon,executive,04 to 06,143,maisonette,1997,76 years 09 months,640000,543 serangoon north avenue 3,1.3735061,103.8699584
2020-03,serangoon,executive,01 to 03,147,maisonette,1992,71 years 08 months,638000,542 serangoon north avenue 4,1.3741957,103.8717721
2020-03,serangoon,executive,01 to 03,146,apartment,1992,71 years 07 months,620000,506 serangoon north avenue 4,1.3721513,103.8749304
2020-03,tampines,2 room,04 to 06,46,model a,2014,93 years,250000,499b tampines avenue 9,1.3597069,103.9554245
2020-03,tampines,3 room,01 to 03,69,model a,2015,94 years 07 months,345000,890c tampines avenue 1,1.347402,103.9338485
2020-03,tampines,3 room,01 to 03,69,model a,2015,94 years 06 months,353000,890c tampines avenue 1,1.347402,103.9338485
2020-03,tampines,3 room,07 to 09,69,model a,2015,94 years 06 months,382000,890c tampines avenue 1,1.347402,103.9338485
2020-03,tampines,3 room,01 to 03,74,model a,1988,67 years 08 months,280000,878 tampines avenue 8,1.3522276,103.9313634
2020-03,tampines,3 room,13 to 15,67,model a,2015,94 years 05 months,421000,524b tampines central 7,1.3589248,103.9389113
2020-03,tampines,3 room,10 to 12,79,model a,1984,63 years 04 months,360000,253 tampines street 21,1.35309505,103.9477571
2020-03,tampines,3 room,04 to 06,74,model a,1984,63 years 06 months,321000,283 tampines street 22,1.3487609,103.9523709
2020-03,tampines,3 room,07 to 09,74,model a,1985,63 years 11 months,321000,277 tampines street 22,1.3472333,103.9511171
2020-03,tampines,3 room,04 to 06,74,model a,1986,65 years 05 months,300000,434 tampines street 43,1.3592162,103.9516085
2020-03,tampines,3 room,10 to 12,74,model a,1986,65 years 05 months,350000,434 tampines street 43,1.3592162,103.9516085
2020-03,tampines,3 room,04 to 06,67,model a,2015,94 years 07 months,355000,494e tampines street 43,1.3641323,103.9537064
2020-03,tampines,3 room,10 to 12,64,simplified,1987,66 years 06 months,312000,433 tampines street 43,1.3590154,103.951089
2020-03,tampines,3 room,01 to 03,68,model a,2015,94 years 07 months,370000,494d tampines street 43,1.3638108,103.9535066
2020-03,tampines,3 room,04 to 06,74,model a,1987,66 years 02 months,320000,467 tampines street 44,1.35992165,103.9546529
2020-03,tampines,3 room,07 to 09,64,simplified,1987,66 years 04 months,283000,462 tampines street 44,1.3590292,103.9551487
2020-03,tampines,3 room,07 to 09,73,model a,1984,63 years 04 months,345000,818 tampines street 81,1.34796575,103.9368201
2020-03,tampines,3 room,04 to 06,74,model a,1988,67 years 01 month,315000,898 tampines street 81,1.3473077,103.9347223
2020-03,tampines,3 room,10 to 12,73,model a,1984,63 years 05 months,328888,813 tampines street 81,1.3469451,103.9364006
